DateTime,Open,High,Low,Close,Volume,Adj Close
2018/3/13,3324.12,3333.88,3307.38,3310.24,177114353,3310.24
2018/3/14,3298.67,3304.98,3287.36,3291.38,157491085,3291.38
2018/3/15,3277.51,3297.1,3273.2,3291.11,148573606,3291.11
2018/3/16,3290.21,3300.57,3269.28,3269.88,141203647,3269.88
2018/3/19,3264.93,3280.57,3251.05,3279.25,137954980,3279.25
2018/3/20,3257.22,3292.57,3252.43,3290.64,139881081,3290.64
2018/3/21,3299.73,3314.21,3268.88,3280.95,168398277,3280.95
2018/3/22,3281.26,3288.8,3242.76,3263.48,150432977,3263.48
2018/3/23,3172.77,3188.24,3110.66,3152.76,275532013,3152.76
2018/3/26,3117.32,3134.28,3091.46,3133.72,186366350,3133.72
2018/3/27,3164.8,3172.78,3143.57,3166.65,189073383,3166.65
2018/3/28,3130.57,3165.21,3117.53,3122.29,163500488,3122.29
2018/3/29,3127.26,3174.51,3098.25,3160.53,170312384,3160.53
2018/3/30,3161.79,3177.72,3152.89,3168.9,154646596,3168.9
2018/4/2,3169.78,3192.34,3159.99,3163.18,177727777,3163.18
2018/4/3,3130.01,3144.33,3119.13,3136.63,152216674,3136.63
2018/4/4,3147.05,3163.34,3128.87,3131.11,146976682,3131.11
2018/4/9,3125.44,3146.09,3110.3,3138.29,139608621,3138.29
2018/4/10,3144.26,3190.65,3139.08,3190.32,168201359,3190.32
2018/4/11,3197.37,3220.85,3191.59,3208.08,175867197,3208.08
2018/4/12,3203.28,3205.25,3177.05,3180.16,148231313,3180.16
2018/4/13,3192.04,3197.9,3155.51,3159.05,127552310,3159.05
2018/4/16,3152.89,3153.11,3096.1,3110.65,154415695,3110.65
2018/4/17,3112.97,3118.76,3064.03,3066.8,147222846,3066.8
2018/4/18,3091.91,3096.89,3041.62,3091.4,159290503,3091.4
2018/4/19,3094.27,3127.44,3090.29,3117.38,160056805,3117.38
2018/4/20,3105.46,3111.17,3065.92,3071.54,155147091,3071.54
2018/4/23,3063.44,3085.06,3045.94,3068.01,131686340,3068.01
2018/4/24,3069.75,3136.04,3069.75,3128.93,162274806,3128.93
2018/4/25,3112.4,3122.91,3107,3117.97,127311053,3117.97
2018/4/26,3119.5,3121.93,3067.93,3075.03,133972736,3075.03
2018/4/27,3082.41,3088.03,3049.91,3082.23,131225643,3082.23
2018/5/2,3087.41,3097.6,3064.76,3081.18,134184566,3081.18
2018/5/3,3074.52,3105.66,3056.16,3100.86,139985620,3100.86
2018/5/4,3093.12,3104.09,3086.78,3091.03,118711265,3091.03
2018/5/7,3094.9,3136.84,3091.66,3136.64,138948186,3136.64
2018/5/8,3135.3,3169.7,3134.06,3161.5,146927061,3161.5
2018/5/9,3160.14,3165.37,3145.66,3159.15,122637268,3159.15
2018/5/10,3169.05,3176.14,3155.53,3174.41,133000756,3174.41
2018/5/11,3179.8,3180.76,3162.21,3163.26,130659749,3163.26
2018/5/14,3167.04,3183.82,3163.48,3174.03,129327353,3174.03
2018/5/15,3180.42,3192.81,3164.52,3192.12,124549051,3192.12
2018/5/16,3180.23,3191.95,3166.81,3169.57,130524968,3169.57
2018/5/17,3170.01,3172.77,3148.62,3154.28,113995567,3154.28
2018/5/18,3151.08,3193.45,3144.78,3193.3,136516918,3193.3
2018/5/21,3206.18,3219.74,3203.34,3213.84,164459413,3213.84
2018/5/22,3211.25,3214.59,3192.23,3214.35,144292684,3214.35
2018/5/23,3205.44,3205.44,3168.96,3168.96,157807648,3168.96
2018/5/24,3167.94,3173.53,3152.07,3154.65,124085800,3154.65
2018/5/25,3148.41,3156.73,3131.07,3141.3,128610843,3141.3
2018/5/28,3136.81,3149.66,3115.96,3135.08,128755918,3135.08
2018/5/29,3129.62,3143.21,3112.15,3120.46,135717800,3120.46
2018/5/30,3081.14,3085.4,3041,3041.44,155115126,3041.44
2018/5/31,3061.83,3098.08,3054.27,3095.47,140475532,3095.47
2018/6/1,3084.75,3102.09,3059.79,3075.14,129872199,3075.14
2018/6/4,3083.43,3098.4,3076.99,3091.19,114593902,3091.19
2018/6/5,3088.01,3114.77,3080.05,3114.21,118735592,3114.21
2018/6/6,3109.17,3117.53,3103.53,3115.18,120196135,3115.18
2018/6/7,3121.18,3128.72,3105.58,3109.5,127784970,3109.5
2018/6/8,3100.6,3100.68,3053.29,3067.15,134688220,3067.15
2018/6/11,3057.34,3063.61,3037.91,3052.78,108563786,3052.78
2018/6/12,3053.03,3081.45,3034.1,3079.8,113275096,3079.8
2018/6/13,3071.46,3071.46,3044.12,3049.8,119607886,3049.8
2018/6/14,3038.07,3066.05,3032.41,3044.16,115469487,3044.16
2018/6/15,3037.45,3048.8,3008.73,3021.9,144532571,3021.9
2018/6/19,2982.65,2984.97,2871.35,2907.82,230550067,2907.82
2018/6/20,2889.98,2925.56,2872.16,2915.73,144301420,2915.73
2018/6/21,2912,2940.59,2872.62,2875.81,154378332,2875.81
2018/6/22,2855.58,2891.97,2837.14,2889.76,126143129,2889.76
2018/6/25,2903.45,2908.62,2857.87,2859.34,121917687,2859.34
2018/6/26,2829.99,2850.24,2803.79,2844.51,125918468,2844.51
2018/6/27,2842.4,2854.26,2798.8,2813.18,129420833,2813.18
2018/6/28,2799.9,2825.99,2782.45,2786.9,118357907,2786.9
2018/6/29,2789.81,2848.37,2782.38,2847.42,125671685,2847.42
2018/7/2,2841.58,2845.68,2756.82,2775.56,137035034,2775.56
2018/7/3,2774.57,2786.89,2722.45,2786.89,142498466,2786.89
2018/7/4,2776.63,2793.18,2754.16,2759.13,123262181,2759.13
2018/7/5,2755.34,2777.52,2727.94,2733.88,129226112,2733.88
2018/7/6,2731.35,2768.87,2691.02,2747.23,136294380,2747.23
2018/7/9,2752.45,2815.79,2752.45,2815.11,121549309,2815.11
2018/7/10,2819.71,2828.49,2800.63,2827.63,117062748,2827.63
2018/7/11,2780.7,2794.36,2752.43,2777.77,126821149,2777.77
2018/7/12,2771.04,2844.19,2771.04,2837.66,146980200,2837.66
2018/7/13,2831.43,2835.46,2818.85,2831.18,117689348,2831.18
2018/7/16,2827.08,2837.51,2804.49,2814.04,107767151,2814.04
2018/7/17,2806.89,2806.92,2774.76,2798.13,105409220,2798.13
2018/7/18,2801.78,2818.4,2786.04,2787.26,120961165,2787.26
2018/7/19,2791.02,2805.01,2764.49,2772.55,114486493,2772.55
2018/7/20,2769.75,2837.86,2753.84,2829.27,145907688,2829.27
2018/7/23,2815.2,2863.57,2809.62,2859.54,173382797,2859.54
2018/7/24,2862.27,2911.46,2862.27,2905.56,229578307,2905.56
2018/7/25,2911.45,2912.31,2894.04,2903.65,167800207,2903.65
2018/7/26,2905.79,2915.3,2875.7,2882.23,168428202,2882.23
2018/7/27,2879.69,2889.69,2864.11,2873.59,146371610,2873.59
2018/7/30,2871.94,2896.01,2850.3,2869.05,151652249,2869.05
2018/7/31,2866.9,2884.68,2854.32,2876.4,118931117,2876.4
2018/8/1,2882.51,2897.4,2823.93,2824.53,149514348,2824.53
2018/8/2,2815.34,2815.34,2726.48,2768.02,174179003,2768.02
2018/8/3,2763.4,2777.66,2740.43,2740.44,127006363,2740.44
2018/8/6,2736.53,2760.47,2692.32,2705.16,129753058,2705.16
2018/8/7,2711.74,2779.37,2696.04,2779.37,149579743,2779.37
2018/8/8,2771.13,2779.91,2741.07,2744.07,147688715,2744.07
2018/8/9,2729.58,2801.66,2726.22,2794.38,151660333,2794.38
2018/8/10,2791.4,2806.11,2777.51,2795.31,121532232,2795.31
2018/8/13,2769.02,2789.8,2742.56,2785.87,127532241,2785.87
2018/8/14,2780.74,2789.44,2766.57,2780.96,109571077,2780.96
2018/8/15,2777.25,2777.7,2721.24,2723.26,116161787,2723.26
2018/8/16,2691.43,2732.95,2672.74,2705.19,120277878,2705.19
2018/8/17,2723.89,2730.33,2665.59,2668.97,112445294,2668.97
2018/8/20,2673.07,2698.47,2653.11,2698.47,110784164,2698.47
2018/8/21,2700.34,2739.17,2696.29,2733.83,113586839,2733.83
2018/8/22,2731.96,2731.96,2709.06,2714.61,93664640,2714.61
2018/8/23,2714.87,2736.01,2700.8,2724.62,98446470,2724.62
2018/8/24,2717.08,2748.82,2705.32,2729.43,100516269,2729.43
2018/8/27,2736.32,2780.9,2736.32,2780.9,132762578,2780.9
2018/8/28,2782.29,2791.39,2769.4,2777.98,118749367,2777.98
2018/8/29,2774.86,2778.54,2762.35,2769.29,100156929,2769.29
2018/8/30,2769.33,2780.53,2736.35,2737.74,106060943,2737.74
2018/8/31,2730.11,2744.63,2710.54,2725.25,109758742,2725.25
2018/9/3,2716.4,2722.85,2692.36,2720.73,102213011,2720.73
2018/9/4,2720.65,2756.61,2712.38,2750.58,109010307,2750.58
2018/9/5,2741.38,2745.47,2704.34,2704.34,105002269,2704.34
2018/9/6,2697.58,2719.41,2683.74,2691.59,99017833,2691.59
2018/9/7,2696.68,2728.55,2683.72,2702.3,107523293,2702.3
2018/9/10,2698.01,2703.43,2667.32,2669.48,103559170,2669.48
2018/9/11,2668.49,2680.57,2652.7,2664.8,99865946,2664.8
2018/9/12,2659.74,2672.07,2647.17,2656.11,90026758,2656.11
2018/9/13,2679.21,2689.06,2653.19,2686.58,107335014,2686.58
2018/9/14,2688.78,2694.92,2675.29,2681.64,100005008,2681.64
2018/9/17,2671.29,2671.29,2647.92,2651.79,88238888,2651.79
2018/9/18,2644.3,2700.19,2644.3,2699.95,115767993,2699.95
2018/9/19,2694.8,2746.08,2690.99,2730.85,141550318,2730.85
2018/9/20,2732.17,2743.96,2724.08,2729.24,111387463,2729.24
2018/9/21,2733.87,2797.49,2722.03,2797.48,158016642,2797.48
2018/9/25,2775.07,2790.03,2771.16,2781.14,111983179,2781.14
2018/9/26,2785.32,2827.34,2783.34,2806.81,139567706,2806.81
2018/9/27,2805.79,2810.51,2786.32,2791.77,123997696,2791.77
2018/9/28,2794.26,2821.76,2791.84,2821.35,134290456,2821.35
2018/10/8,2768.21,2771.94,2710.18,2716.51,149501388,2716.51
2018/10/9,2713.73,2734.31,2711.2,2721.01,116771899,2721.01
2018/10/10,2723.72,2743.55,2703.06,2725.84,113485736,2725.84
2018/10/11,2643.07,2661.29,2560.32,2583.46,197150702,2583.46
2018/10/12,2574.04,2615.92,2536.67,2606.91,170081635,2606.91
2018/10/15,2605.91,2611.97,2564.74,2568.1,118576197,2568.1
2018/10/16,2567.76,2597.72,2536.44,2546.33,119419144,2546.33
2018/10/17,2574.31,2582.55,2517.57,2561.61,129953997,2561.61
2018/10/18,2544.91,2544.91,2485.62,2486.42,125428513,2486.42
2018/10/19,2460.08,2553.39,2449.2,2550.47,147323558,2550.47
2018/10/22,2565.64,2675.41,2565.64,2654.88,211888449,2654.88
2018/10/23,2652.65,2659.81,2583.26,2594.83,178343543,2594.83
2018/10/24,2579.97,2640.4,2577.77,2603.3,160060407,2603.3
2018/10/25,2540.93,2606.1,2531.53,2603.8,162032979,2603.8
2018/10/26,2610.9,2626.12,2580.85,2598.85,158936119,2598.85
2018/10/29,2593.59,2595.54,2529.19,2542.1,134241923,2542.1
2018/10/30,2538.57,2586.92,2521.78,2568.05,166682309,2568.05
2018/10/31,2573.01,2612.92,2567.03,2602.78,180550348,2602.78
2018/11/1,2617.03,2636.8,2603.65,2606.24,200903932,2606.24
2018/11/2,2649.25,2676.48,2628.87,2676.48,225026921,2676.48
2018/11/5,2665.43,2673.19,2639.27,2665.43,193760100,2665.43
2018/11/6,2660.72,2660.86,2635.32,2659.36,163669479,2659.36
2018/11/7,2659.84,2675.68,2639.25,2641.34,173201986,2641.34
2018/11/8,2660.09,2662.37,2632.3,2635.63,159635487,2635.63
2018/11/9,2621.24,2621.24,2598.16,2598.87,152446307,2598.87
2018/11/12,2593.2,2631.17,2590.21,2630.52,175031308,2630.52
2018/11/13,2600.5,2666.49,2597.35,2654.88,249282447,2654.88
2018/11/14,2648.31,2658.31,2627.96,2632.24,238449351,2632.24
2018/11/15,2632.14,2668.17,2631.89,2668.17,207848721,2668.17
2018/11/16,2669.78,2695.57,2657.03,2679.11,242198849,2679.11
2018/11/19,2681.9,2703.51,2674.18,2703.51,231662827,2703.51
2018/11/20,2684.29,2690.83,2643.36,2645.85,215891309,2645.85
2018/11/21,2619.82,2653.8,2617.78,2651.51,182596447,2651.51
2018/11/22,2655.9,2658,2634.48,2645.43,149309063,2645.43
2018/11/23,2640.67,2642.04,2577.35,2579.48,191474549,2579.48
2018/11/26,2580.84,2595,2568.04,2575.81,134314540,2575.81
2018/11/27,2585.83,2592.54,2566.17,2574.68,123658436,2574.68
2018/11/28,2575.45,2601.96,2561.56,2601.74,145963473,2601.74
2018/11/29,2613.78,2617.55,2567.44,2567.44,157168738,2567.44
2018/11/30,2564.56,2590.21,2555.32,2588.19,139329021,2588.19
2018/12/3,2647.13,2665.3,2629.18,2654.8,207478955,2654.8
2018/12/4,2651.56,2666.08,2644.9,2665.96,167940558,2665.96
2018/12/5,2629.83,2660.39,2625.91,2649.81,154502056,2649.81
2018/12/6,2629.82,2633.68,2603.13,2605.18,141661650,2605.18
2018/12/7,2609.34,2614.58,2599.28,2605.89,109074993,2605.89
2018/12/10,2589.19,2599.76,2576.24,2584.58,113199669,2584.58
2018/12/11,2587.01,2596.15,2583.2,2594.09,101304364,2594.09
2018/12/12,2608.11,2610.01,2595.07,2602.15,103518301,2602.15
2018/12/13,2607.14,2645.84,2599.46,2634.05,150738115,2634.05
2018/12/14,2627.28,2629.16,2593.74,2593.74,145942488,2593.74
2018/12/17,2587.26,2598.97,2573.87,2597.97,117363250,2597.97
2018/12/18,2583.63,2599.15,2563.57,2576.65,117033370,2576.65
2018/12/19,2578.68,2579.87,2547.08,2549.56,107661797,2549.56
2018/12/20,2544.51,2554.86,2516.02,2536.27,120566496,2536.27
2018/12/21,2526.55,2527.42,2498.69,2516.25,115671200,2516.25
2018/12/24,2506.74,2529.44,2500.44,2527.01,97339852,2527.01
2018/12/25,2503.95,2513.96,2462.84,2504.82,140670560,2504.82
2018/12/26,2501.12,2513.83,2492.08,2498.29,108799629,2498.29
2018/12/27,2527.72,2532,2483.09,2483.09,135406843,2483.09
2018/12/28,2483.62,2505.11,2478.32,2493.9,119245250,2493.9
2019/1/2,2497.88,2500.28,2456.42,2465.29,109932013,2465.29
2019/1/3,2461.78,2488.48,2455.93,2464.36,124397497,2464.36
2019/1/4,2446.02,2515.32,2440.91,2514.87,168877667,2514.87
2019/1/7,2528.7,2536.98,2515.51,2533.09,177305010,2533.09
2019/1/8,2530.3,2531.34,2520.16,2526.46,158099181,2526.46
2019/1/9,2536.42,2574.41,2536.16,2544.34,191887930,2544.34
2019/1/10,2543.85,2551.83,2531.66,2535.1,159874326,2535.1
2019/1/11,2539.55,2554.79,2533.36,2553.83,149444100,2553.83
2019/1/14,2553.33,2556.29,2533.01,2535.77,144825464,2535.77
2019/1/15,2537.37,2571.5,2532.43,2570.34,160265530,2570.34
2019/1/16,2569.07,2574.24,2563.01,2570.42,149301539,2570.42
2019/1/17,2573.58,2582.56,2557.71,2559.64,162468134,2559.64
2019/1/18,2567.74,2598.88,2565.9,2596.01,190767237,2596.01
2019/1/21,2599.06,2618.98,2599.06,2610.51,163425115,2610.51
2019/1/22,2609.64,2609.64,2573.06,2579.7,152537773,2579.7
2019/1/23,2575.26,2589.51,2572.41,2581,131426798,2581
2019/1/24,2584.65,2597.29,2569.7,2591.69,154042046,2591.69
2019/1/25,2596.26,2617,2595.63,2601.72,159394026,2601.72
2019/1/28,2615.71,2630.32,2591.1,2596.98,146981765,2596.98
2019/1/29,2592.35,2601.74,2559.98,2594.25,155581112,2594.25
2019/1/30,2584.75,2598.82,2575.41,2575.58,120502571,2575.58
2019/1/31,2581.33,2606.63,2571.58,2584.57,154303869,2584.57
2019/2/1,2597.78,2618.48,2590.55,2618.23,131986850,2618.23
2019/2/11,2613.17,2654.1,2613.17,2653.9,154898858,2653.9
2019/2/12,2654.03,2674.48,2648.83,2671.89,184101179,2671.89
2019/2/13,2674.52,2727.07,2666.52,2721.07,243794010,2721.07
2019/2/14,2715.54,2729.45,2707.49,2719.7,197037349,2719.7
2019/2/15,2712.79,2715.63,2679.78,2682.39,196004265,2682.39
2019/2/18,2699.82,2754.36,2699.82,2754.36,260436007,2754.36
2019/2/19,2759.5,2780.78,2737.59,2755.65,288046271,2755.65
2019/2/20,2761.06,2767.41,2739.98,2761.22,245972527,2761.22
2019/2/21,2759.94,2794.01,2744.98,2751.8,298649969,2751.8
2019/2/22,2749.46,2804.23,2736.33,2804.23,301481411,2804.23
2019/2/25,2838.39,2961.8,2838.39,2961.28,528658590,2961.28
2019/2/26,2969.1,2995.68,2938.62,2941.52,565557967,2941.52
2019/2/27,2939.93,2997.49,2924.64,2953.82,474976453,2953.82
2019/2/28,2950.05,2965.3,2930.2,2940.95,350206602,2940.95
2019/3/1,2954.4,2994.01,2930.83,2994.01,345786200,2994.01
2019/3/4,3015.94,3090.8,3006.94,3027.58,525649436,3027.58
2019/3/5,3019.88,3054.96,3009.45,3054.25,424142529,3054.25
2019/3/6,3060.43,3103.83,3050.11,3102.1,555006365,3102.1
2019/3/7,3103.67,3129.94,3074.98,3106.42,583817065,3106.42
2019/3/8,3038.34,3075.05,2969.58,2969.86,577855473,2969.86
2019/3/11,2969.08,3028.25,2963.58,3026.99,426213029,3026.99
2019/3/12,3049.08,3093.39,3029.9,3060.31,511173158,3060.31
2019/3/13,3062.33,3065.29,3013.93,3026.95,453214625,3026.95
2019/3/14,3013.6,3041.16,2968.82,2990.68,373141798,2990.68
2019/3/15,3000.88,3048.12,2999.43,3021.75,341206139,3021.75
2019/3/18,3027.8,3096.42,3009.51,3096.42,397797179,3096.42
2019/3/19,3099.9,3113.43,3076.36,3090.97,350908860,3090.97
2019/3/20,3084.17,3102.52,3053.45,3090.64,358557505,3090.64
2019/3/21,3094.12,3125.02,3086.85,3101.45,414251182,3101.45
2019/3/22,3100.73,3107.28,3064.88,3104.15,364848346,3104.15
2019/3/25,3058.8,3087,3041.95,3043.03,380278762,3043.03
2019/3/26,3057.56,3062.69,2988.49,2997.1,353498021,2997.1
2019/3/27,3012.26,3022.76,2987.77,3022.72,291390357,3022.72
2019/3/28,3009.8,3025.78,2991.78,2994.94,288106425,2994.94
2019/3/29,3000.68,3093.03,2999.99,3090.76,375082991,3090.76
2019/4/1,3111.66,3176.62,3111.66,3170.36,466124693,3170.36
2019/4/2,3183.27,3193.27,3164.91,3176.82,447068981,3176.82
2019/4/3,3159.15,3219.26,3152.33,3216.3,430548635,3216.3
2019/4/4,3233.69,3254.14,3216.85,3246.57,469117669,3246.57
2019/4/8,3271.27,3288.45,3210.52,3244.81,504518403,3244.81
2019/4/9,3240.39,3251.65,3215.7,3239.66,364169997,3239.66
2019/4/10,3224.65,3264.78,3204.88,3241.93,380134408,3241.93
2019/4/11,3241.55,3254.13,3185.55,3189.96,353031879,3189.96
2019/4/12,3184.86,3199.28,3168.04,3188.63,289788996,3188.63
2019/4/15,3233.46,3253.98,3177.27,3177.79,348809785,3177.79
2019/4/16,3164.4,3253.6,3153.21,3253.6,357918752,3253.6
2019/4/17,3250.15,3275.33,3239.8,3263.12,357541796,3263.12
2019/4/18,3261.07,3271.39,3241.83,3250.2,325539942,3250.2
2019/4/19,3250.15,3274.33,3226.81,3270.8,315198004,3270.8
2019/4/22,3278.49,3279.49,3206.88,3215.04,353217387,3215.04
2019/4/23,3211.87,3231.58,3186.76,3198.59,328361207,3198.59
2019/4/24,3203.56,3210.65,3156.61,3201.61,274872164,3201.61
2019/4/25,3190.59,3193.75,3123.03,3123.83,325879129,3123.83
2019/4/26,3108.16,3129.21,3085.8,3086.4,280873854,3086.4
2019/4/29,3090.63,3107.76,3050.03,3062.5,292114886,3062.5
2019/4/30,3052.62,3088.41,3052.62,3078.34,222302517,3078.34
2019/5/6,2984.73,2986.54,2876.47,2906.46,326972269,2906.46
2019/5/7,2914.29,2937.28,2889.07,2926.39,253281769,2926.39
2019/5/8,2873.14,2929.43,2866.7,2893.76,231530519,2893.76
2019/5/9,2871.2,2888.86,2845.04,2850.95,200041133,2850.95
2019/5/10,2878.23,2941.45,2838.38,2939.21,282306808,2939.21
2019/5/13,2905.07,2921.41,2892.17,2903.71,212029882,2903.71
2019/5/14,2872.83,2909.2,2872.83,2883.61,208345353,2883.61
2019/5/15,2902.64,2945.39,2902.64,2938.68,230519701,2938.68
2019/5/16,2933.5,2956.17,2929.06,2955.71,248385701,2955.71
2019/5/17,2955.77,2956.78,2873.8,2882.3,266301643,2882.3
2019/5/20,2874.8,2882.63,2838.45,2870.6,209472442,2870.6
2019/5/21,2867.71,2919.24,2862.5,2905.97,211387022,2905.97
2019/5/22,2905.52,2912.4,2879.64,2891.7,200026905,2891.7
2019/5/23,2880.84,2885.14,2846.96,2852.52,197340309,2852.52
2019/5/24,2847.84,2871.86,2846.02,2852.99,167205490,2852.99
2019/5/27,2851.28,2898.13,2833.04,2892.38,196720902,2892.38
2019/5/28,2890.27,2924.04,2887.08,2909.91,223310557,2909.91
2019/5/29,2894.83,2934.98,2890.66,2914.7,198958821,2914.7
2019/5/30,2903.42,2907.85,2881.38,2905.81,205758789,2905.81
2019/5/31,2904.5,2922.91,2895.58,2898.7,195230580,2898.7
2019/6/3,2901.74,2920.83,2875.9,2890.08,215943554,2890.08
2019/6/4,2887.64,2888.39,2851.97,2862.28,188463541,2862.28
2019/6/5,2882.94,2888.77,2858.57,2861.42,181561047,2861.42
2019/6/6,2862.33,2862.33,2822.19,2827.8,177064411,2827.8
2019/6/10,2833.01,2861.13,2824.36,2852.13,166585918,2852.13
2019/6/11,2854.07,2927.43,2854.07,2925.72,260525796,2925.72
2019/6/12,2917.22,2924.7,2903.88,2909.38,240255775,2909.38
2019/6/13,2905.29,2918.42,2885.92,2910.74,212957791,2910.74
2019/6/14,2913,2924.32,2879.66,2881.97,215435796,2881.97
2019/6/17,2880.42,2902.48,2877.39,2887.61,153964960,2887.61
2019/6/18,2891.09,2898.33,2874.31,2890.16,147705320,2890.16
2019/6/19,2944.12,2953.34,2916.21,2917.8,230756973,2917.8
2019/6/20,2917.33,2997.39,2915.09,2987.12,291011537,2987.12
2019/6/21,2990.37,3010.35,2989.25,3001.98,286973835,3001.98
2019/6/24,3004.29,3012.83,2994.42,3008.15,210493894,3008.15
2019/6/25,3004.91,3004.91,2948.99,2982.07,243699244,2982.07
2019/6/26,2964.62,2986.91,2958.46,2976.28,174449533,2976.28
2019/6/27,2982.61,3011.54,2981.05,2996.79,195397049,2996.79
2019/6/28,2992.24,2992.24,2961.22,2978.88,181431523,2978.88
2019/7/1,3024.62,3045.37,3014.69,3044.9,250840433,3044.9
2019/7/2,3042.58,3048.48,3033.78,3043.94,214520624,3043.94
2019/7/3,3031.83,3031.83,3006.32,3015.26,212296173,3015.26
2019/7/4,3015.68,3024.5,2991.91,3005.25,194415133,3005.25
2019/7/5,3004.74,3014.85,2990.92,3011.06,156755429,3011.06
2019/7/8,2997.81,2997.81,2918.72,2933.36,211541268,2933.36
2019/7/9,2928.82,2937.76,2912.81,2928.23,145110604,2928.23
2019/7/10,2935.19,2936.75,2908.16,2915.3,135483538,2915.3
2019/7/11,2928.06,2945.8,2907.89,2917.76,143692522,2917.76
2019/7/12,2915.34,2938.53,2905.81,2930.55,137794759,2930.55
2019/7/15,2921.55,2955,2886.7,2942.19,167643397,2942.19
2019/7/16,2938.64,2944.82,2931.29,2937.62,131811751,2937.62
2019/7/17,2933.02,2942.07,2924.46,2931.69,149631616,2931.69
2019/7/18,2921.74,2921.74,2901.18,2901.18,149888828,2901.18
2019/7/19,2909.68,2939.6,2909.68,2924.2,149469553,2924.2
2019/7/22,2925.79,2927.16,2879.69,2886.97,180674960,2886.97
2019/7/23,2886.9,2901.36,2883.05,2899.94,129310508,2899.94
2019/7/24,2907.93,2936.45,2907.79,2923.28,155245762,2923.28
2019/7/25,2923.19,2937.36,2916.15,2937.36,145684385,2937.36
2019/7/26,2928.06,2948.33,2924.45,2944.54,139343388,2944.54
2019/7/29,2943.92,2948.47,2932.98,2941.01,127991846,2941.01
2019/7/30,2946.26,2965.63,2946.26,2952.34,148316462,2952.34
2019/7/31,2944.4,2944.4,2926.49,2932.51,141052348,2932.51
2019/8/1,2920.85,2927.34,2901.75,2908.77,142389813,2908.77
2019/8/2,2861.33,2872.47,2851.44,2867.84,184888443,2867.84
2019/8/5,2854.58,2863.69,2821.5,2821.5,167419423,2821.5
2019/8/6,2776.99,2787.42,2733.92,2777.56,231123727,2777.56
2019/8/7,2789.02,2792.69,2768.68,2768.68,157716752,2768.68
2019/8/8,2784.18,2799.69,2782.24,2794.55,149539564,2794.55
2019/8/9,2805.59,2808.33,2770.48,2774.75,148240293,2774.75
2019/8/12,2781.98,2814.99,2776.62,2814.99,131563433,2814.99
2019/8/13,2798.05,2802.04,2790.61,2797.26,130916505,2797.26
2019/8/14,2824.49,2829.89,2807.72,2808.91,144014641,2808.91
2019/8/15,2762.34,2815.9,2756.83,2815.8,152772152,2815.8
2019/8/16,2817.57,2840.32,2811.8,2823.82,148582344,2823.82
2019/8/19,2835.52,2883.1,2829.85,2883.1,214546668,2883.1
2019/8/20,2879.08,2892.08,2875,2880,189677206,2880
2019/8/21,2875.47,2885.59,2872.56,2880.33,159019665,2880.33
2019/8/22,2887.66,2888.5,2867.55,2883.44,149206215,2883.44
2019/8/23,2885.15,2902.46,2878.74,2897.43,159156826,2897.43
2019/8/26,2851.02,2870.49,2849.24,2863.57,169895363,2863.57
2019/8/27,2879.52,2919.64,2879.41,2902.19,208141794,2902.19
2019/8/28,2901.63,2905.44,2887.01,2893.76,183097903,2893.76
2019/8/29,2896,2898.6,2878.59,2890.92,178613082,2890.92
2019/8/30,2907.38,2914.58,2874.1,2886.24,193959951,2886.24
2019/9/2,2886.94,2928.48,2883.68,2924.11,202786807,2924.11
2019/9/3,2925.94,2930.15,2915.2,2930.15,189001216,2930.15
2019/9/4,2927.75,2957.41,2925.88,2957.41,225495907,2957.41
2019/9/5,2972.66,3015.84,2972.66,2985.86,305438706,2985.86
2019/9/6,2996.62,2999.94,2981.6,2999.6,216826035,2999.6
2019/9/9,3023.78,3026.24,3005.69,3024.74,243377752,3024.74
2019/9/10,3027.41,3027.41,3005.38,3021.2,240012947,3021.2
2019/9/11,3029.93,3030.56,3004.22,3008.81,229837362,3008.81
2019/9/12,3016.63,3033.47,3005.19,3031.24,196968701,3031.24
2019/9/16,3041.92,3042.93,3020.05,3030.75,221878959,3030.75
2019/9/17,3023.71,3023.71,2970.57,2978.12,223338061,2978.12
2019/9/18,2984.08,2996.4,2982.4,2985.66,168046699,2985.66
2019/9/19,2992.92,2999.28,2975.4,2999.28,162690615,2999.28
2019/9/20,3004.81,3011.34,2996.19,3006.45,182145302,3006.45
2019/9/23,2998.4,2998.4,2960.83,2977.08,168139450,2977.08
2019/9/24,2979.48,3002.9,2973.76,2985.34,163902761,2985.34
2019/9/25,2977.67,2977.67,2955.43,2955.43,168543135,2955.43
2019/9/26,2964.48,2970.04,2928.26,2929.09,188932541,2929.09
2019/9/27,2929.49,2939.08,2920.93,2932.17,132905777,2932.17
2019/9/30,2927.92,2936.48,2905.19,2905.19,116646811,2905.19
2019/10/8,2905.76,2933.02,2905.76,2913.57,125535812,2913.57
2019/10/9,2902.08,2924.86,2891.54,2924.86,130424144,2924.86
2019/10/10,2923.71,2949.24,2918.23,2947.71,134239752,2947.71
2019/10/11,2954.82,2980.79,2943.01,2973.66,161203746,2973.66
2019/10/14,2993.96,3026.38,2989.81,3007.88,208614802,3007.88
2019/10/15,3005.66,3005.66,2986.3,2991.05,155376904,2991.05
2019/10/16,2992.61,3010.42,2975.92,2978.71,149885496,2978.71
2019/10/17,2979.99,2986.72,2969.57,2977.33,122527614,2977.33
